ablation,task,budget,seed,aubc,consumed_budget,total_budget,hv_final,pareto_size,n_calls,run_dir,sample_count,valid_count,null_score_count,recorded_null_rate,valid_yield_per_100_calls,generation_attempts,non_generation_calls,unregistered_generation_count,invalid_null_proxy_rate
no_budget_anneal,bi_cvrp,100,2029,15035.23314400748,100.0,100.0,17183.123593151402,8,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_cvrp/B100/seed2029/20260623_020042_BICVRPEvaluation_BMAB-no_budget_anneal,14,14,0,0.0,14.000000000000002,91,9,77,0.8461538461538461
no_budget_anneal,bi_cvrp,200,2025,16024.028780448665,200.0,200.0,19536.4851298771,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_cvrp/B200/seed2025/20260623_022136_BICVRPEvaluation_BMAB-no_budget_anneal,24,24,0,0.0,12.0,185,15,161,0.8702702702702703
no_budget_anneal,bi_cvrp,200,2026,16442.04026039662,200.0,200.0,20052.14721831664,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_cvrp/B200/seed2026/20260623_030119_BICVRPEvaluation_BMAB-no_budget_anneal,18,18,0,0.0,9.0,185,15,167,0.9027027027027027
no_budget_anneal,bi_cvrp,200,2027,15197.578556388959,200.0,200.0,19835.836658137967,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_cvrp/B200/seed2027/20260623_033818_BICVRPEvaluation_BMAB-no_budget_anneal,24,24,0,0.0,12.0,186,14,162,0.8709677419354839
no_budget_anneal,bi_cvrp,200,2028,15991.402628880332,200.0,200.0,17019.162001352353,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_cvrp/B200/seed2028/20260623_042420_BICVRPEvaluation_BMAB-no_budget_anneal,21,21,0,0.0,10.5,184,16,163,0.8858695652173914
no_budget_anneal,bi_cvrp,200,2029,16571.713898444024,200.0,200.0,21668.950565529904,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_cvrp/B200/seed2029/20260623_050006_BICVRPEvaluation_BMAB-no_budget_anneal,25,25,0,0.0,12.5,185,15,160,0.8648648648648649
no_budget_anneal,bi_cvrp,25,2025,7994.298669669184,25.0,25.0,13323.831116115307,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_cvrp/B25/seed2025/20260622_152557_BICVRPEvaluation_BMAB-no_budget_anneal,4,4,0,0.0,16.0,24,1,20,0.8333333333333334
no_budget_anneal,bi_cvrp,25,2026,0.0,25.0,25.0,6571.189793648207,2,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_cvrp/B25/seed2026/20260622_153426_BICVRPEvaluation_BMAB-no_budget_anneal,2,2,0,0.0,8.0,25,0,23,0.92
no_budget_anneal,bi_cvrp,25,2027,15503.053626889225,25.0,25.0,19378.817033611533,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_cvrp/B25/seed2027/20260622_154348_BICVRPEvaluation_BMAB-no_budget_anneal,4,4,0,0.0,16.0,22,3,18,0.8181818181818182
no_budget_anneal,bi_cvrp,25,2028,13744.853562071672,25.0,25.0,17621.60713086112,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_cvrp/B25/seed2028/20260622_155109_BICVRPEvaluation_BMAB-no_budget_anneal,5,5,0,0.0,20.0,22,3,17,0.7727272727272727
no_budget_anneal,bi_cvrp,25,2029,14396.143538495468,25.0,25.0,18942.2941295993,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_cvrp/B25/seed2029/20260622_155631_BICVRPEvaluation_BMAB-no_budget_anneal,4,4,0,0.0,16.0,22,3,18,0.8181818181818182
no_budget_anneal,bi_cvrp,50,2025,13128.551035950848,50.0,50.0,17504.73471460113,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_cvrp/B50/seed2025/20260622_160313_BICVRPEvaluation_BMAB-no_budget_anneal,8,8,0,0.0,16.0,46,4,38,0.8260869565217391
no_budget_anneal,bi_cvrp,50,2026,9941.029902490705,50.0,50.0,13297.88008732693,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_cvrp/B50/seed2026/20260622_162128_BICVRPEvaluation_BMAB-no_budget_anneal,9,9,0,0.0,18.0,46,4,37,0.8043478260869565
no_budget_anneal,bi_cvrp,50,2027,14103.444275446513,50.0,50.0,18804.592367262016,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_cvrp/B50/seed2027/20260622_163503_BICVRPEvaluation_BMAB-no_budget_anneal,6,6,0,0.0,12.0,46,4,40,0.8695652173913043
no_budget_anneal,bi_cvrp,50,2028,14046.88453072814,50.0,50.0,18242.707182763817,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_cvrp/B50/seed2028/20260623_012714_BICVRPEvaluation_BMAB-no_budget_anneal,6,6,0,0.0,12.0,46,4,40,0.8695652173913043
no_budget_anneal,bi_cvrp,50,2029,11728.330167141727,50.0,50.0,13177.899064204188,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_cvrp/B50/seed2029/20260622_170729_BICVRPEvaluation_BMAB-no_budget_anneal,6,6,0,0.0,12.0,44,6,38,0.8636363636363636
no_budget_anneal,bi_kp,100,2025,22139.99024666084,100.0,100.0,38835.51156371859,8,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_kp/B100/seed2025/20260623_073636_BIKPEvaluation_BMAB-no_budget_anneal,20,20,0,0.0,20.0,90,10,70,0.7777777777777778
no_budget_anneal,bi_kp,100,2026,1881.7960497435377,100.0,100.0,30343.268128795477,8,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_kp/B100/seed2026/20260623_075825_BIKPEvaluation_BMAB-no_budget_anneal,11,11,0,0.0,11.0,90,10,79,0.8777777777777778
no_budget_anneal,bi_kp,100,2027,7410.951296246508,100.0,100.0,34852.90353754733,8,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_kp/B100/seed2027/20260623_082743_BIKPEvaluation_BMAB-no_budget_anneal,12,12,0,0.0,12.0,91,9,79,0.8681318681318682
no_budget_anneal,bi_kp,100,2028,7551.498445933862,100.0,100.0,31116.081788549218,8,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_kp/B100/seed2028/20260623_085624_BIKPEvaluation_BMAB-no_budget_anneal,13,13,0,0.0,13.0,91,9,78,0.8571428571428571
no_budget_anneal,bi_kp,100,2029,35781.96887566298,100.0,100.0,41176.818805872426,8,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_kp/B100/seed2029/20260623_092216_BIKPEvaluation_BMAB-no_budget_anneal,15,15,0,0.0,15.0,90,10,75,0.8333333333333334
no_budget_anneal,bi_kp,200,2025,37554.122078195076,200.0,200.0,39654.10870732215,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_kp/B200/seed2025/20260623_094925_BIKPEvaluation_BMAB-no_budget_anneal,24,24,0,0.0,12.0,183,17,159,0.8688524590163934
no_budget_anneal,bi_kp,200,2026,21518.754725334536,200.0,200.0,36936.72915559751,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_kp/B200/seed2026/20260623_103901_BIKPEvaluation_BMAB-no_budget_anneal,23,23,0,0.0,11.5,184,16,161,0.875
no_budget_anneal,bi_kp,200,2027,36119.93368881852,200.0,200.0,39627.64463375514,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_kp/B200/seed2027/20260623_113909_BIKPEvaluation_BMAB-no_budget_anneal,32,32,0,0.0,16.0,183,17,151,0.825136612021858
no_budget_anneal,bi_kp,200,2028,37651.813320930356,200.0,200.0,41541.01920462165,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_kp/B200/seed2028/20260623_123134_BIKPEvaluation_BMAB-no_budget_anneal,19,19,0,0.0,9.5,184,16,165,0.8967391304347826
no_budget_anneal,bi_kp,200,2029,35403.0955297042,200.0,200.0,37523.74740842517,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_kp/B200/seed2029/20260623_132931_BIKPEvaluation_BMAB-no_budget_anneal,25,25,0,0.0,12.5,183,17,158,0.8633879781420765
no_budget_anneal,bi_kp,25,2025,28079.388492202153,25.0,25.0,36946.56380552915,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_kp/B25/seed2025/20260623_054030_BIKPEvaluation_BMAB-no_budget_anneal,4,4,0,0.0,16.0,22,3,18,0.8181818181818182
no_budget_anneal,bi_kp,25,2026,417.2515137946603,25.0,25.0,2302.91995524748,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_kp/B25/seed2026/20260623_055132_BIKPEvaluation_BMAB-no_budget_anneal,6,6,0,0.0,24.0,22,3,16,0.7272727272727273
no_budget_anneal,bi_kp,25,2027,28579.879512799573,25.0,25.0,32497.392619988073,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_kp/B25/seed2027/20260623_055942_BIKPEvaluation_BMAB-no_budget_anneal,5,5,0,0.0,20.0,21,4,16,0.7619047619047619
no_budget_anneal,bi_kp,25,2028,615.0994258634938,25.0,25.0,30756.91676211104,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_kp/B25/seed2028/20260623_060554_BIKPEvaluation_BMAB-no_budget_anneal,7,7,0,0.0,28.000000000000004,21,4,14,0.6666666666666666
no_budget_anneal,bi_kp,25,2029,20834.484416559375,25.0,25.0,24226.144670417878,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_kp/B25/seed2029/20260623_061008_BIKPEvaluation_BMAB-no_budget_anneal,4,4,0,0.0,16.0,21,4,17,0.8095238095238095
no_budget_anneal,bi_kp,50,2025,25770.98597727465,50.0,50.0,30679.745211041245,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_kp/B50/seed2025/20260623_061531_BIKPEvaluation_BMAB-no_budget_anneal,8,8,0,0.0,16.0,45,5,37,0.8222222222222222
no_budget_anneal,bi_kp,50,2026,35197.44110940574,50.0,50.0,40927.25710396017,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_kp/B50/seed2026/20260623_063232_BIKPEvaluation_BMAB-no_budget_anneal,10,10,0,0.0,20.0,45,5,35,0.7777777777777778
no_budget_anneal,bi_kp,50,2027,27809.759403712433,50.0,50.0,32336.9295392005,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_kp/B50/seed2027/20260623_064704_BIKPEvaluation_BMAB-no_budget_anneal,8,8,0,0.0,16.0,45,5,37,0.8222222222222222
no_budget_anneal,bi_kp,50,2028,14422.207264048655,50.0,50.0,27426.9482798997,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_kp/B50/seed2028/20260623_065951_BIKPEvaluation_BMAB-no_budget_anneal,11,11,0,0.0,22.0,45,5,34,0.7555555555555555
no_budget_anneal,bi_kp,50,2029,33837.51735768521,50.0,50.0,39808.843950217895,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_kp/B50/seed2029/20260623_072146_BIKPEvaluation_BMAB-no_budget_anneal,9,9,0,0.0,18.0,45,5,36,0.8
no_budget_anneal,bi_tsp,100,2025,13998.969389224594,100.0,100.0,14909.261307569044,8,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_tsp/B100/seed2025/20260622_020417_BITSPEvaluation_BMAB-no_budget_anneal,16,16,0,0.0,16.0,90,10,74,0.8222222222222222
no_budget_anneal,bi_tsp,100,2026,14079.311136421746,100.0,100.0,14935.229177171983,8,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_tsp/B100/seed2026/20260622_021728_BITSPEvaluation_BMAB-no_budget_anneal,25,25,0,0.0,25.0,90,10,65,0.7222222222222222
no_budget_anneal,bi_tsp,100,2027,13689.478458402597,100.0,100.0,14880.920896052776,8,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_tsp/B100/seed2027/20260622_023050_BITSPEvaluation_BMAB-no_budget_anneal,19,19,0,0.0,19.0,90,10,71,0.7888888888888889
no_budget_anneal,bi_tsp,100,2028,13986.575552947268,100.0,100.0,15132.596829121107,8,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_tsp/B100/seed2028/20260622_024358_BITSPEvaluation_BMAB-no_budget_anneal,21,21,0,0.0,21.0,90,10,69,0.7666666666666667
no_budget_anneal,bi_tsp,100,2029,14272.458845195346,100.0,100.0,15028.549267223167,8,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_tsp/B100/seed2029/20260622_025650_BITSPEvaluation_BMAB-no_budget_anneal,28,28,0,0.0,28.000000000000004,90,10,62,0.6888888888888889
no_budget_anneal,bi_tsp,200,2025,14151.74034576973,200.0,200.0,15067.171954209703,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_tsp/B200/seed2025/20260622_030910_BITSPEvaluation_BMAB-no_budget_anneal,44,44,0,0.0,22.0,183,17,139,0.7595628415300546
no_budget_anneal,bi_tsp,200,2026,14280.477739585205,200.0,200.0,15695.553054928469,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_tsp/B200/seed2026/20260622_033423_BITSPEvaluation_BMAB-no_budget_anneal,40,40,0,0.0,20.0,183,17,143,0.7814207650273224
no_budget_anneal,bi_tsp,200,2027,13910.815991580328,200.0,200.0,15080.868518962892,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_tsp/B200/seed2027/20260622_035951_BITSPEvaluation_BMAB-no_budget_anneal,30,30,0,0.0,15.0,183,17,153,0.8360655737704918
no_budget_anneal,bi_tsp,200,2028,14218.221660547733,200.0,200.0,15041.607528261367,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_tsp/B200/seed2028/20260622_042801_BITSPEvaluation_BMAB-no_budget_anneal,34,34,0,0.0,17.0,183,17,149,0.8142076502732241
no_budget_anneal,bi_tsp,200,2029,14496.051956295432,200.0,200.0,15101.731840795846,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_tsp/B200/seed2029/20260622_045126_BITSPEvaluation_BMAB-no_budget_anneal,45,45,0,0.0,22.5,183,17,138,0.7540983606557377
no_budget_anneal,bi_tsp,25,2025,12512.991483716616,25.0,25.0,14899.243009837513,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_tsp/B25/seed2025/20260622_011949_BITSPEvaluation_BMAB-no_budget_anneal,7,7,0,0.0,28.000000000000004,21,4,14,0.6666666666666666
no_budget_anneal,bi_tsp,25,2026,11766.512138911688,25.0,25.0,14007.752546323441,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_tsp/B25/seed2026/20260622_012329_BITSPEvaluation_BMAB-no_budget_anneal,4,4,0,0.0,16.0,21,4,17,0.8095238095238095
no_budget_anneal,bi_tsp,25,2027,13262.028118339616,25.0,25.0,14419.386934977761,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_tsp/B25/seed2027/20260622_012601_BITSPEvaluation_BMAB-no_budget_anneal,6,6,0,0.0,24.0,21,4,15,0.7142857142857143
no_budget_anneal,bi_tsp,25,2028,12158.54266991615,25.0,25.0,14474.455559423992,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_tsp/B25/seed2028/20260622_012845_BITSPEvaluation_BMAB-no_budget_anneal,4,4,0,0.0,16.0,21,4,17,0.8095238095238095
no_budget_anneal,bi_tsp,25,2029,10052.076923994653,25.0,25.0,14520.266063167706,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_tsp/B25/seed2029/20260622_013141_BITSPEvaluation_BMAB-no_budget_anneal,6,6,0,0.0,24.0,23,2,17,0.7391304347826086
no_budget_anneal,bi_tsp,50,2025,13126.38064601248,50.0,50.0,14749.885683265898,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_tsp/B50/seed2025/20260622_013432_BITSPEvaluation_BMAB-no_budget_anneal,13,13,0,0.0,26.0,44,6,31,0.7045454545454546
no_budget_anneal,bi_tsp,50,2026,11381.016000248586,50.0,50.0,14504.071900312123,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_tsp/B50/seed2026/20260622_013943_BITSPEvaluation_BMAB-no_budget_anneal,10,10,0,0.0,20.0,45,5,35,0.7777777777777778
no_budget_anneal,bi_tsp,50,2027,12834.0496477836,50.0,50.0,15050.081062636193,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_tsp/B50/seed2027/20260622_014524_BITSPEvaluation_BMAB-no_budget_anneal,10,10,0,0.0,20.0,44,6,34,0.7727272727272727
no_budget_anneal,bi_tsp,50,2028,13767.977806188352,50.0,50.0,15148.895105290012,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_tsp/B50/seed2028/20260622_015116_BITSPEvaluation_BMAB-no_budget_anneal,17,17,0,0.0,34.0,44,6,27,0.6136363636363636
no_budget_anneal,bi_tsp,50,2029,13177.867505307677,50.0,50.0,14948.297485196306,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/bi_tsp/B50/seed2029/20260622_015814_BITSPEvaluation_BMAB-no_budget_anneal,7,7,0,0.0,14.000000000000002,44,6,37,0.8409090909090909
no_budget_anneal,tri_tsp,100,2025,175210.37665559154,100.0,100.0,207349.55817229766,10,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/tri_tsp/B100/seed2025/20260622_075255_TRITSPEvaluation_BMAB-no_budget_anneal,11,11,0,0.0,11.0,93,7,82,0.8817204301075269
no_budget_anneal,tri_tsp,100,2026,178390.47982917412,100.0,100.0,207431.42133767845,10,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/tri_tsp/B100/seed2026/20260622_082124_TRITSPEvaluation_BMAB-no_budget_anneal,14,14,0,0.0,14.000000000000002,93,7,79,0.8494623655913979
no_budget_anneal,tri_tsp,100,2027,170167.82587273032,100.0,100.0,207540.25232628614,10,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/tri_tsp/B100/seed2027/20260622_085917_TRITSPEvaluation_BMAB-no_budget_anneal,15,15,0,0.0,15.0,94,6,79,0.8404255319148937
no_budget_anneal,tri_tsp,100,2028,182506.73080380922,100.0,100.0,207142.87438331518,10,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/tri_tsp/B100/seed2028/20260622_093524_TRITSPEvaluation_BMAB-no_budget_anneal,13,13,0,0.0,13.0,93,7,80,0.8602150537634409
no_budget_anneal,tri_tsp,100,2029,183074.32530988444,100.0,100.0,206986.79621777608,10,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/tri_tsp/B100/seed2029/20260622_101354_TRITSPEvaluation_BMAB-no_budget_anneal,12,12,0,0.0,12.0,93,7,81,0.8709677419354839
no_budget_anneal,tri_tsp,200,2025,189895.8411557169,200.0,200.0,208060.01650882696,12,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/tri_tsp/B200/seed2025/20260622_104300_TRITSPEvaluation_BMAB-no_budget_anneal,16,16,0,0.0,8.0,187,13,171,0.9144385026737968
no_budget_anneal,tri_tsp,200,2026,190585.64740654637,200.0,200.0,207158.31239842,12,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/tri_tsp/B200/seed2026/20260622_113852_TRITSPEvaluation_BMAB-no_budget_anneal,15,15,0,0.0,7.5,187,13,172,0.9197860962566845
no_budget_anneal,tri_tsp,200,2027,191363.95995949252,200.0,200.0,207257.0589281014,12,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/tri_tsp/B200/seed2027/20260622_122553_TRITSPEvaluation_BMAB-no_budget_anneal,25,25,0,0.0,12.5,187,13,162,0.8663101604278075
no_budget_anneal,tri_tsp,200,2028,195547.51449274912,200.0,200.0,208048.9918885875,12,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/tri_tsp/B200/seed2028/20260622_133230_TRITSPEvaluation_BMAB-no_budget_anneal,15,15,0,0.0,7.5,186,14,171,0.9193548387096774
no_budget_anneal,tri_tsp,200,2029,197016.27072163668,200.0,200.0,207952.14726460347,12,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/tri_tsp/B200/seed2029/20260622_143052_TRITSPEvaluation_BMAB-no_budget_anneal,20,20,0,0.0,10.0,186,14,166,0.8924731182795699
no_budget_anneal,tri_tsp,25,2025,144862.56751868033,25.0,25.0,206946.5250266862,6,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/tri_tsp/B25/seed2025/20260622_051852_TRITSPEvaluation_BMAB-no_budget_anneal,6,6,0,0.0,24.0,23,2,17,0.7391304347826086
no_budget_anneal,tri_tsp,25,2026,111204.93242089561,25.0,25.0,205935.06003869555,6,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/tri_tsp/B25/seed2026/20260622_053021_TRITSPEvaluation_BMAB-no_budget_anneal,6,6,0,0.0,24.0,24,1,18,0.75
no_budget_anneal,tri_tsp,25,2027,157580.8353203627,25.0,25.0,207343.20436889827,6,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/tri_tsp/B25/seed2027/20260622_054320_TRITSPEvaluation_BMAB-no_budget_anneal,6,6,0,0.0,24.0,23,2,17,0.7391304347826086
no_budget_anneal,tri_tsp,25,2028,169376.52673769827,25.0,25.0,206556.73992402226,6,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/tri_tsp/B25/seed2028/20260622_055158_TRITSPEvaluation_BMAB-no_budget_anneal,7,7,0,0.0,28.000000000000004,22,3,15,0.6818181818181818
no_budget_anneal,tri_tsp,25,2029,124885.53279401112,25.0,25.0,208142.55465668518,6,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/tri_tsp/B25/seed2029/20260622_060254_TRITSPEvaluation_BMAB-no_budget_anneal,6,6,0,0.0,24.0,24,1,18,0.75
no_budget_anneal,tri_tsp,50,2025,150541.4688239002,50.0,50.0,206221.1901697263,8,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/tri_tsp/B50/seed2025/20260622_061409_TRITSPEvaluation_BMAB-no_budget_anneal,8,8,0,0.0,16.0,47,3,39,0.8297872340425532
no_budget_anneal,tri_tsp,50,2026,148329.48711045415,50.0,50.0,206573.60839317983,8,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/tri_tsp/B50/seed2026/20260622_063503_TRITSPEvaluation_BMAB-no_budget_anneal,11,11,0,0.0,22.0,47,3,36,0.7659574468085106
no_budget_anneal,tri_tsp,50,2027,163302.0776499658,50.0,50.0,206711.49069615925,8,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/tri_tsp/B50/seed2027/20260622_065433_TRITSPEvaluation_BMAB-no_budget_anneal,10,10,0,0.0,20.0,46,4,36,0.782608695652174
no_budget_anneal,tri_tsp,50,2028,161677.25936903345,50.0,50.0,207278.537652607,8,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/tri_tsp/B50/seed2028/20260622_071358_TRITSPEvaluation_BMAB-no_budget_anneal,11,11,0,0.0,22.0,47,3,36,0.7659574468085106
no_budget_anneal,tri_tsp,50,2029,148628.6869102463,50.0,50.0,206428.7318197865,8,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/no_budget_anneal/tri_tsp/B50/seed2029/20260622_073654_TRITSPEvaluation_BMAB-no_budget_anneal,8,8,0,0.0,16.0,47,3,39,0.8297872340425532
